Schooling,Adult Mortality,Income composition of resources, BMI , HIV/AIDS,Diphtheria , thinness  1-19 years,Polio, thinness 5-9 years,GDP,Alcohol,percentage expenditure,Life expectancy 
10.2,22.0,0.521,24.0,1.2,97.0,6.9,97.0,6.8,843.89447,5.46,47.08931143,64.7
10.0,222.0,0.514,23.4,1.6,97.0,7.0,97.0,7.0,81.86157,5.27,10.8139134,64.3
9.8,224.0,0.509,22.8,1.6,96.0,7.2,99.0,7.2,693.345683,5.78,9.013493879,63.8
9.7,225.0,0.504,22.2,1.6,94.0,7.4,94.0,7.4,649.342153,6.54,86.42744056,63.4
9.6,226.0,0.501,21.7,1.4,92.0,7.6,92.0,7.6,555.8185378,5.8,50.80181435,63.1
9.4,225.0,0.497,21.1,1.5,92.0,7.8,9.0,7.8,51.216381,5.02,3.841228575,62.8
9.3,224.0,0.488,2.7,1.5,82.0,8.0,87.0,8.1,1741.142552,5.07,0.0,62.6
16.1,88.0,0.845,68.2,0.1,98.0,7.8,97.0,7.6,2732.86172,3.65,0.0,74.5
15.8,88.0,0.841,67.3,0.1,98.0,7.7,98.0,7.5,24575.434,0.09,2017.643131,74.4
15.2,89.0,0.83,66.4,0.1,98.0,7.6,98.0,7.5,24934.38614,0.09,2047.113102,74.3
14.5,9.0,0.818,65.6,0.1,98.0,7.5,98.0,7.4,2533.9462,0.09,196.3808305,74.1
13.9,92.0,0.804,64.7,0.1,98.0,7.4,98.0,7.4,2377.74739,0.09,173.5755595,73.9
13.3,94.0,0.792,63.9,0.1,98.0,7.3,98.0,7.4,19259.58726,0.09,1197.946328,73.7
13.0,97.0,0.787,63.1,0.1,98.0,7.3,98.0,7.3,1694.2931,0.09,117.9227998,73.4
12.8,98.0,0.779,62.4,0.1,98.0,7.2,98.0,7.3,237.83234,0.09,15.50666857,73.3
12.7,99.0,0.773,61.6,0.1,96.0,7.2,96.0,7.3,16472.1665,0.1,1307.89002,73.2
12.4,11.0,0.761,6.2,0.1,96.0,7.2,96.0,7.3,13739.82945,0.05,1117.048134,73.1
12.3,12.0,0.754,59.4,0.1,96.0,7.2,96.0,7.3,11138.8746,0.06,816.4795082,73.1
12.2,13.0,0.747,58.5,0.1,95.0,7.2,95.0,7.3,9567.458285,0.05,832.3688708,73.0
12.1,15.0,0.745,57.7,0.1,95.0,7.3,95.0,7.3,8655.311531,0.05,688.0972667,72.9
11.8,11.0,0.737,56.2,0.1,95.0,7.3,95.0,7.4,9126.954277,0.05,782.1799815,72.6
9.5,188.0,0.491,24.3,0.3,89.0,9.5,85.0,9.3,98.7256145,3.65,0.0,66.7
9.1,192.0,0.483,23.8,0.3,89.0,9.7,85.0,9.5,152.443873,0.26,12.80528533,66.4
8.7,196.0,0.474,23.2,0.3,92.0,9.9,89.0,9.7,148.912351,0.26,11.8385319,66.0
8.3,2.0,0.463,22.7,0.4,91.0,1.0,83.0,9.9,136.4518,0.28,10.20659464,65.6
7.9,26.0,0.455,22.2,0.4,92.0,1.2,89.0,1.1,18.25321,0.32,1.431051664,64.9
7.7,212.0,0.449,21.7,0.4,89.0,1.4,76.0,1.3,11.631377,0.28,1.020071763,64.3
7.5,219.0,0.444,21.2,0.5,86.0,1.6,83.0,1.5,12.566464,0.3,1.177477677,63.5
7.1,225.0,0.435,2.8,0.6,88.0,1.8,87.0,1.7,11.33678,0.28,1.08833088,62.8
6.8,23.0,0.425,2.3,0.7,94.0,11.0,93.0,1.9,95.3978522,0.32,8.309152927,62.1
6.6,236.0,0.422,19.9,0.7,89.0,11.2,89.0,11.1,89.838296,0.34,10.43022617,61.3
6.4,242.0,0.415,19.5,0.7,84.0,11.4,84.0,11.3,773.8698713,0.33,96.03725103,65.0
6.2,247.0,0.408,19.1,0.7,87.0,11.6,87.0,11.5,733.581811,0.35,66.02236299,59.7
5.9,251.0,0.401,18.7,0.7,73.0,11.8,73.0,11.7,642.7663113,0.33,62.21977893,59.0
5.7,252.0,0.397,18.3,0.7,6.0,12.0,6.0,11.9,513.26227,0.36,49.73511396,58.4
5.4,251.0,0.381,17.9,0.6,52.0,12.1,49.0,12.1,481.287397,0.34,6.064221202,57.9
5.2,25.0,0.378,17.5,0.5,52.0,12.3,49.0,12.3,473.45338,0.29,5.397368532,57.5
14.3,123.0,0.771,59.4,0.1,93.0,2.1,93.0,2.1,62.173221,9.09,8.617208431,75.4
14.1,122.0,0.766,58.9,0.1,95.0,2.1,97.0,2.1,6353.826383,9.16,880.6403367,75.3
14.0,126.0,0.767,58.3,0.1,91.0,2.1,93.0,2.1,5659.3824,9.38,742.5109709,74.9
13.5,127.0,0.757,57.7,0.1,94.0,2.2,94.0,2.2,6423.291783,9.56,915.3190791,74.6
13.6,128.0,0.755,57.0,0.1,91.0,2.2,91.0,2.3,5411.87744,9.65,774.4396617,74.4
13.6,131.0,0.754,56.4,0.1,95.0,2.3,97.0,2.3,5821.35397,9.85,820.8109098,74.1
13.5,132.0,0.749,55.8,0.1,95.0,2.3,95.0,2.4,671.773913,9.54,96.33237912,74.0
13.5,132.0,0.743,55.1,0.1,94.0,2.4,93.0,2.4,5458.121718,9.3,772.8700353,73.8
13.2,135.0,0.73,53.9,0.1,98.0,2.5,98.0,2.6,3528.1318,9.6,503.1115947,73.0
13.1,134.0,0.72,53.3,0.1,88.0,2.6,96.0,2.6,3331.228766,7.42,462.7076756,73.0
13.0,134.0,0.715,52.8,0.1,89.0,2.7,89.0,2.7,2832.49652,7.25,389.7515212,73.0
13.2,133.0,0.715,52.2,0.1,95.0,2.7,95.0,2.8,2149.9944,6.95,292.6142378,72.9
13.1,135.0,0.709,51.7,0.1,93.0,2.8,93.0,2.8,1634.87561,7.53,222.5065705,73.1
13.0,141.0,0.702,51.2,0.1,95.0,2.8,98.0,2.9,87.1365252,7.38,11.85928108,72.6
14.1,168.0,0.781,37.4,0.1,97.0,5.7,97.0,6.0,1539.464,3.65,0.0,73.2
13.2,17.0,0.766,36.2,0.1,99.0,5.7,99.0,6.0,1557.77892,0.01,151.1045552,73.0
13.5,172.0,0.762,35.5,0.1,98.0,5.7,98.0,6.1,15687.34795,0.01,1521.672751,72.9
13.5,174.0,0.755,34.8,0.1,98.0,5.7,98.0,6.1,12845.17363,0.01,177.2633961,72.7
13.3,177.0,0.744,34.2,0.1,99.0,5.7,99.0,6.1,12189.9516,9.72,1121.475547,72.6
13.2,18.0,0.74,33.5,0.1,99.0,5.8,99.0,6.2,184.68447,6.51,16.49232317,72.4
13.2,184.0,0.739,31.8,0.1,99.0,5.9,99.0,6.3,11122.8627,6.33,701.8526364,72.2
13.1,185.0,0.728,3.7,0.1,99.0,5.9,99.0,6.3,1214.39987,8.12,102.373909,72.2
12.1,185.0,0.712,3.1,0.1,99.0,6.0,99.0,6.4,1192.5174,7.82,21.4653132,72.2
12.3,186.0,0.715,29.2,0.1,99.0,6.0,99.0,6.4,1176.65871,7.91,12.94324581,72.1
12.1,185.0,0.713,28.7,0.1,99.0,6.1,99.0,6.5,8524.961236,7.41,843.1186662,72.1
12.1,186.0,0.712,28.1,0.1,99.0,6.1,99.0,6.6,8331.261997,11.15,562.3601848,72.1
12.2,187.0,0.714,27.6,0.1,96.0,6.2,96.0,6.6,7663.1378,6.72,643.7035752,72.0
12.3,188.0,0.0,27.1,0.1,98.0,6.3,98.0,6.7,7578.85153,8.24,601.7608115,71.8
9.5,413.0,0.431,24.4,0.5,86.0,7.4,86.0,7.3,587.538233,3.65,0.0,51.0
9.5,463.0,0.426,23.8,0.6,83.0,7.5,83.0,7.4,78.4394757,0.01,1.443286353,48.1
9.3,47.0,0.413,23.3,0.8,92.0,7.7,92.0,7.6,71.8186998,0.01,1.321464076,54.0
9.1,411.0,0.401,22.7,0.9,91.0,7.9,91.0,7.8,561.8984239,0.01,54.56033696,49.7
8.9,418.0,0.392,22.2,1.3,89.0,8.1,88.0,8.0,445.525,3.78,54.6659175,48.9
8.7,424.0,0.384,21.7,1.6,86.0,8.3,84.0,8.2,45.128418,3.84,5.347717533,48.1
8.5,433.0,0.375,21.2,1.7,84.0,8.5,81.0,8.4,394.5932439,3.97,49.8371267,47.1
8.3,441.0,0.367,2.7,1.9,77.0,8.7,75.0,8.7,46.3759178,3.91,5.379606465,46.2
8.2,45.0,0.357,2.2,2.2,64.0,8.9,63.0,8.9,358.8274716,3.86,45.57108889,45.3
8.0,464.0,0.348,19.7,2.2,64.0,9.1,65.0,9.1,322.313468,3.8,38.00075788,44.3
7.8,48.0,0.341,19.2,2.2,65.0,9.3,67.0,9.3,287.6891942,3.83,42.08892911,43.3
7.6,496.0,0.332,18.8,2.1,65.0,9.5,69.0,9.5,263.145817,3.99,38.52454761,42.3
7.4,57.0,0.322,18.4,1.9,73.0,9.7,66.0,9.8,263.7618312,4.07,38.61473209,41.5
7.2,513.0,0.306,17.9,1.7,53.0,9.9,54.0,1.0,249.939542,4.06,36.59114895,48.0
7.0,519.0,0.302,17.5,1.5,38.0,1.1,38.0,1.2,227.779471,4.21,33.34691455,41.0
6.7,533.0,0.292,17.2,1.2,44.0,1.3,46.0,1.4,139.3147734,3.97,20.39568283,39.0
15.4,55.0,0.924,33.2,0.1,96.0,2.2,96.0,2.2,53629.73746,1.79,0.0,83.1
15.4,56.0,0.922,32.9,0.1,96.0,2.2,96.0,2.2,56336.7234,1.83,7971.646361,82.9
15.4,57.0,0.92,32.7,0.1,97.0,2.2,97.0,2.2,5629.18914,1.83,714.3441019,82.7
15.4,59.0,0.917,32.4,0.1,97.0,2.2,97.0,2.1,54431.16199,1.89,6041.858981,82.5
15.2,6.0,0.911,32.1,0.1,96.0,2.1,96.0,2.1,53166.67581,1.8,638.0001097,82.2
14.4,62.0,0.887,31.5,0.1,97.0,2.1,97.0,2.1,38577.55822,1.73,462.9306986,81.7
14.2,64.0,0.88,31.2,0.1,97.0,2.1,97.0,2.1,39721.4818,1.7,3404.13099,81.4
14.1,65.0,0.873,3.9,0.1,97.0,2.1,97.0,2.0,39223.58187,1.6,3082.973535,81.1
13.9,66.0,0.839,3.5,0.1,95.0,2.1,95.0,2.0,33579.85948,1.55,2639.376955,87.0
12.7,73.0,0.819,29.6,0.1,96.0,2.1,96.0,2.0,23573.6284,1.43,2263.068326,79.3
12.6,74.0,0.818,29.2,0.1,94.0,2.1,94.0,2.0,2216.83279,2.16,142.0989818,79.0
12.7,76.0,0.82,28.9,0.1,96.0,2.1,95.0,2.0,21577.7823,2.08,1003.366877,78.7
12.5,78.0,0.81,28.5,0.1,98.0,2.1,98.0,2.0,23792.677,2.03,1855.828806,78.3
15.0,19.0,0.842,59.1,0.1,96.0,1.2,96.0,1.2,1741.142552,3.65,0.0,76.7
15.1,113.0,0.841,58.4,0.1,97.0,1.2,97.0,1.2,1741.142552,10.6,0.0,76.4
15.0,114.0,0.838,57.8,0.1,98.0,1.2,98.0,1.3,1741.142552,9.89,0.0,76.1
15.0,118.0,0.835,57.2,0.1,99.0,1.2,99.0,1.3,1741.142552,10.12,0.0,75.8
15.0,122.0,0.829,56.5,0.1,99.0,1.2,99.0,1.3,1741.142552,10.24,0.0,75.6
15.0,124.0,0.822,55.9,0.1,99.0,1.3,99.0,1.3,1741.142552,10.13,0.0,75.1
14.8,136.0,0.813,54.8,0.1,99.0,1.3,99.0,1.4,1741.142552,11.37,0.0,74.7
14.3,138.0,0.793,53.7,0.1,99.0,1.4,99.0,1.5,1741.142552,10.28,0.0,74.3
14.0,141.0,0.784,53.1,0.1,99.0,1.4,99.0,1.5,1741.142552,10.81,0.0,74.0
13.8,138.0,0.776,52.6,0.1,99.0,1.4,99.0,1.5,1741.142552,10.03,0.0,74.1
13.6,144.0,0.771,52.1,0.1,99.0,1.5,98.0,1.6,1741.142552,9.85,0.0,73.8
13.3,145.0,0.763,51.6,0.1,99.0,1.5,98.0,1.6,1741.142552,10.78,0.0,73.7
13.3,145.0,0.763,51.1,0.1,99.0,1.5,99.0,1.6,1741.142552,10.73,0.0,73.3
13.0,147.0,0.761,5.7,0.1,99.0,1.6,98.0,1.7,1741.142552,11.06,0.0,73.0
17.3,74.0,0.888,6.1,0.1,95.0,1.4,95.0,1.3,2729.86383,3.65,0.0,88.0
17.6,76.0,0.888,59.5,0.1,95.0,1.4,95.0,1.4,242.67286,10.46,31.13492794,87.0
16.8,78.0,0.878,58.9,0.1,95.0,1.4,95.0,1.4,2315.31799,9.53,259.7786785,85.0
16.8,81.0,0.877,58.2,0.1,96.0,1.5,96.0,1.5,22486.47167,10.95,3283.024864,82.0
17.0,84.0,0.876,57.6,0.1,96.0,1.6,96.0,1.6,24985.24827,10.61,3343.026219,79.8
16.9,87.0,0.872,57.0,0.1,96.0,1.6,96.0,1.6,23437.4722,10.32,3187.496219,79.5
16.9,9.0,0.873,56.4,0.1,96.0,1.7,96.0,1.7,24633.79785,10.52,3505.389434,79.1
16.9,96.0,0.869,55.8,0.1,97.0,1.7,97.0,1.7,2751.8127,10.94,392.9588536,78.9
16.8,12.0,0.865,55.2,0.1,97.0,1.8,97.0,1.8,23841.31792,11.02,3256.724028,78.3
16.7,17.0,0.858,54.7,0.1,97.0,1.8,97.0,1.9,19726.1265,12.26,2724.17807,78.1
16.3,14.0,0.853,54.1,0.1,95.0,1.9,95.0,2.0,18169.1891,11.14,2503.714258,77.5
16.6,113.0,0.85,53.5,0.1,94.0,2.0,94.0,2.0,1726.9151,10.0,235.3785281,77.2
16.1,119.0,0.843,52.9,0.1,95.0,2.0,95.0,2.1,1488.47154,11.58,203.3252124,76.5
15.6,117.0,0.835,52.3,0.1,93.0,2.1,93.0,2.2,11814.9994,9.29,1617.473418,76.6
14.7,124.0,0.824,51.8,0.1,92.0,2.2,93.0,2.2,1479.29634,10.8,196.3026243,76.2
14.6,122.0,0.818,51.2,0.1,91.0,2.2,93.0,2.3,1227.73677,11.9,161.4473853,76.0
9.6,177.0,0.514,5.5,0.1,98.0,1.1,99.0,1.2,1922.41388,3.65,0.0,69.2
9.6,183.0,0.512,49.7,0.1,88.0,1.1,94.0,1.2,29.652622,0.01,3.718438799,68.8
9.5,182.0,0.509,48.9,0.1,94.0,1.1,99.0,1.2,188.5159,0.01,24.73328608,68.8
9.4,184.0,0.505,48.1,0.1,99.0,1.2,99.0,1.2,1858.689868,0.01,247.9492284,68.7
9.4,186.0,0.497,47.2,0.1,99.0,1.2,99.0,1.2,1642.837974,0.99,229.6687488,68.5
9.3,188.0,0.492,46.4,0.1,9.0,1.2,94.0,1.2,1272.44825,1.1,29.5207994,68.3
9.2,193.0,0.489,44.7,0.1,89.0,1.2,94.0,1.2,125.79167,1.09,19.74929219,68.0
8.4,2.0,0.47,43.0,0.1,99.0,1.3,99.0,1.3,948.6592511,0.99,240.4851202,67.6
8.3,24.0,0.465,42.1,0.1,89.0,1.3,9.0,1.3,88.874858,0.9,25.31155956,67.4
8.1,29.0,0.459,41.3,0.1,9.0,1.3,89.0,1.3,818.442619,1.18,195.5259417,67.1
7.3,22.0,0.446,39.6,0.1,78.0,1.4,78.0,1.4,784.9562874,1.08,156.2847968,66.5
6.6,227.0,0.442,38.7,0.1,84.0,1.4,88.0,1.4,944.81684,0.7,325.1114746,66.2
12.3,312.0,0.675,24.3,0.7,42.0,6.6,47.0,6.4,426.98537,3.65,0.0,55.0
12.3,321.0,0.675,23.8,0.8,42.0,6.7,47.0,6.5,417.89143,0.01,0.0,54.3
12.3,318.0,0.675,23.3,0.8,42.0,6.8,47.0,6.6,47.5432354,0.01,0.0,54.2
12.3,336.0,0.675,22.9,0.8,42.0,6.8,47.0,6.7,1741.142552,0.01,0.0,53.1
12.3,329.0,0.675,22.4,0.8,41.0,6.9,49.0,6.7,1741.142552,0.01,0.0,53.1
12.3,336.0,0.675,22.0,0.8,45.0,7.0,49.0,6.8,1741.142552,0.01,0.0,52.4
12.3,335.0,0.675,21.5,0.8,42.0,7.1,41.0,6.9,1741.142552,0.01,0.0,52.2
12.3,34.0,0.675,2.7,0.9,4.0,7.3,4.0,7.1,1741.142552,0.01,0.0,51.5
12.3,337.0,0.675,2.2,0.9,26.0,7.4,26.0,7.2,1741.142552,0.01,0.0,51.5
12.3,334.0,0.675,19.8,0.9,35.0,7.5,35.0,7.3,1741.142552,0.01,0.0,51.6
12.3,341.0,0.675,19.4,0.9,3.0,7.6,3.0,7.4,1741.142552,0.01,0.0,51.2
12.3,344.0,0.675,19.0,0.9,4.0,7.7,4.0,7.5,1741.142552,0.01,0.0,51.1
12.3,348.0,0.675,18.6,0.9,4.0,7.8,4.0,7.6,1741.142552,0.01,0.0,58.0
12.3,352.0,0.675,18.2,0.8,33.0,7.9,33.0,7.7,1741.142552,0.01,0.0,57.0
12.3,355.0,0.675,17.8,0.8,33.0,8.0,37.0,7.9,1741.142552,0.01,0.0,55.0
13.0,328.0,0.665,51.1,3.6,75.0,4.4,75.0,5.3,5769.77258,3.65,0.0,62.9
13.0,347.0,0.66,5.3,3.7,77.0,4.9,77.0,5.9,6479.625659,7.38,922.0507313,62.0
12.8,371.0,0.652,49.5,4.5,73.0,5.4,73.0,6.5,6876.953821,7.34,978.5905287,69.0
12.8,48.0,0.644,48.7,7.6,65.0,6.0,65.0,7.3,7548.163698,7.38,1089.954838,59.2
12.8,413.0,0.638,47.9,8.5,69.0,6.6,69.0,8.0,849.954224,7.38,123.753335,58.9
12.8,428.0,0.63,47.2,11.0,72.0,7.3,72.0,8.9,7362.76139,7.28,1038.885632,58.0
12.8,449.0,0.622,46.4,19.0,76.0,8.1,75.0,9.8,5888.6284,7.6,782.5987144,56.5
12.9,473.0,0.616,45.7,23.5,79.0,8.9,77.0,1.7,5786.59972,8.19,780.0336423,55.3
12.9,486.0,0.612,45.0,26.4,82.0,9.7,79.0,11.7,6125.39984,8.48,805.490079,54.5
12.9,496.0,0.609,44.3,28.1,82.0,1.6,79.0,12.8,5631.73485,8.5,732.1255305,54.0
12.9,498.0,0.609,43.6,29.5,79.0,11.6,75.0,13.9,5414.634326,8.69,709.3170967,53.8
12.9,497.0,0.611,42.9,29.7,74.0,12.6,73.0,15.0,4863.51688,6.96,622.043809,53.7
12.9,485.0,0.613,42.2,28.9,69.0,13.5,7.0,16.1,3775.68275,6.93,519.1563781,54.0
12.9,459.0,0.62,41.6,26.6,7.0,14.5,7.0,17.1,2518.398261,7.04,346.5316007,54.9
13.0,429.0,0.629,4.9,24.0,71.0,15.4,71.0,18.1,2681.781,7.38,365.2585722,56.0
13.0,397.0,0.635,4.1,21.3,73.0,16.3,71.0,19.1,337.2253,7.3,45.96380839,57.3
4.9,332.0,0.421,42.9,3.4,31.0,3.4,41.0,3.4,758.725782,3.65,0.0,57.3
4.9,343.0,0.421,42.9,3.5,39.0,3.4,44.0,3.4,1151.861715,3.65,46.0744686,56.6
4.9,345.0,0.417,42.9,3.6,45.0,3.4,5.0,3.4,1186.11325,3.65,47.44453,56.4
4.9,347.0,0.419,42.9,3.8,59.0,3.4,64.0,3.4,958.45581,3.65,38.3382324,56.0
4.9,355.0,0.429,42.9,3.9,61.0,3.4,66.0,3.4,176.9713,3.65,0.0,55.4
0.0,359.0,0.0,42.9,4.0,93.0,3.4,93.0,3.4,1562.239346,3.65,0.0,55.0
0.0,369.0,0.0,42.9,4.2,93.0,3.4,93.0,3.4,1264.78998,3.65,0.0,54.3
0.0,377.0,0.0,42.9,4.2,93.0,3.4,93.0,3.4,1678.711862,3.65,0.0,53.6
0.0,381.0,0.0,42.9,4.2,93.0,3.4,93.0,3.4,1741.142552,3.65,0.0,53.1
0.0,383.0,0.0,42.9,4.1,93.0,3.4,93.0,3.4,1741.142552,3.65,0.0,52.5
0.0,383.0,0.0,42.9,3.9,93.0,3.4,93.0,3.4,1741.142552,3.65,0.0,51.9
0.0,383.0,0.0,42.9,3.8,93.0,3.4,93.0,3.4,1741.142552,3.65,0.0,51.4
0.0,383.0,0.0,42.9,3.5,93.0,3.4,93.0,3.4,1741.142552,3.65,0.0,58.0
0.0,382.0,0.0,42.9,3.3,93.0,3.4,93.0,3.4,1741.142552,3.65,0.0,52.0
0.0,381.0,0.0,42.9,3.0,93.0,3.4,93.0,3.4,1741.142552,3.65,0.0,49.6
0.0,38.0,0.0,42.9,2.7,93.0,3.4,93.0,3.4,1741.142552,3.65,0.0,48.9
17.7,56.0,0.882,66.6,0.1,97.0,0.6,97.0,0.5,25683.84565,3.65,0.0,82.8
17.6,58.0,0.877,66.0,0.1,97.0,0.6,97.0,0.5,296.47225,0.01,42.98847625,82.6
17.5,6.0,0.874,65.4,0.1,96.0,0.6,96.0,0.5,2921.9342,9.25,423.680459,82.4
16.9,63.0,0.867,64.1,0.1,97.0,0.6,97.0,0.5,31834.21816,9.62,4873.8188,82.1
16.4,64.0,0.86,63.5,0.1,97.0,0.6,97.0,0.5,3736.228,9.78,578.7417172,81.9
16.3,66.0,0.858,62.9,0.1,96.0,0.6,96.0,0.5,32333.4661,9.99,5047.254058,81.6
16.0,72.0,0.849,61.7,0.1,96.0,0.6,96.0,0.5,3279.414,11.05,510.9327012,89.0
15.9,73.0,0.844,61.1,0.1,98.0,0.6,98.0,0.5,28482.6948,11.86,4460.390006,88.0
15.8,77.0,0.837,6.5,0.1,96.0,0.6,96.0,0.5,2651.71745,11.92,405.4475981,81.0
15.6,79.0,0.833,59.9,0.1,97.0,0.6,97.0,0.5,24918.64584,11.96,3715.370095,81.0
15.6,83.0,0.83,59.3,0.1,98.0,0.6,99.0,0.5,21495.7741,12.09,3205.019918,79.4
15.7,83.0,0.828,58.8,0.1,98.0,0.6,98.0,0.5,1719.53541,12.26,228.3543024,79.5
15.7,84.0,0.825,58.2,0.1,96.0,0.6,95.0,0.5,15323.6114,9.86,2044.169761,79.4
15.7,86.0,0.82,57.6,0.1,95.0,0.6,95.0,0.5,14676.769,11.12,1934.398154,79.1
14.0,138.0,0.764,23.4,0.1,99.0,15.1,99.0,15.0,3844.89123,3.65,0.0,74.9
14.0,141.0,0.76,22.7,0.1,99.0,15.2,99.0,15.0,382.54994,2.37,42.7308283,74.7
13.8,142.0,0.757,21.9,0.1,99.0,15.2,99.0,15.1,361.289374,2.56,41.62053588,74.6
13.7,143.0,0.752,21.2,0.1,99.0,15.3,99.0,15.2,335.521375,2.8,20.76877311,74.5
13.6,141.0,0.746,2.5,0.1,99.0,15.3,99.0,15.3,322.992615,3.03,20.83302367,74.5
13.5,138.0,0.739,19.8,0.1,99.0,15.3,99.0,15.3,2819.511161,2.31,191.7267589,74.5
13.4,183.0,0.735,19.2,0.1,97.0,15.3,97.0,15.4,216.681584,2.05,13.39092189,71.8
13.3,172.0,0.731,18.5,0.1,98.0,15.4,98.0,15.4,254.489192,2.1,17.81424344,72.3
13.2,146.0,0.725,17.9,0.1,98.0,15.4,98.0,15.5,1644.816372,2.29,127.6377505,73.7
13.1,145.0,0.718,17.2,0.1,98.0,15.4,98.0,15.5,1448.7611,1.96,120.2471713,73.8
12.9,138.0,0.712,16.6,0.1,99.0,15.4,99.0,15.5,1259.87591,1.97,97.76637062,74.2
12.8,197.0,0.705,16.1,0.1,97.0,15.4,97.0,15.5,174.6692,1.56,15.35342268,69.1
12.7,146.0,0.697,15.6,0.1,99.0,15.4,98.0,15.5,989.4547732,1.69,72.4280894,73.9
12.6,149.0,0.699,15.1,0.1,98.0,15.4,98.0,15.6,873.1472436,1.62,59.63595674,73.7
12.5,16.0,0.686,14.6,0.1,98.0,15.4,98.0,15.6,837.699787,1.68,53.61278637,72.7
12.4,175.0,0.677,14.1,0.1,99.0,15.3,99.0,15.5,875.412178,1.45,60.4909815,71.5
7.2,225.0,0.488,42.9,0.3,93.0,3.4,93.0,3.4,2513.884661,3.65,0.0,64.1
7.2,229.0,0.485,42.9,0.3,94.0,3.4,94.0,3.4,2176.89829,0.01,253.6086508,63.8
7.0,232.0,0.478,42.9,0.3,93.0,3.4,93.0,3.4,1955.66799,0.01,227.8353208,63.5
6.8,235.0,0.468,42.9,0.3,92.0,3.4,92.0,3.4,1892.894352,0.01,220.522192,63.2
7.0,241.0,0.463,42.9,0.3,93.0,3.4,93.0,3.4,1666.857757,2.12,196.6892153,62.7
7.0,243.0,0.461,42.9,0.3,9.0,3.4,9.0,3.4,1476.47887,1.77,172.0097884,62.5
6.8,248.0,0.456,42.9,0.3,81.0,3.4,81.0,3.4,1226.884381,1.99,17.0536929,62.0
6.3,251.0,0.444,42.9,0.3,86.0,3.4,85.0,3.4,1291.528826,2.01,128.6362711,61.8
6.4,254.0,0.44,42.9,0.3,84.0,3.4,84.0,3.4,1115.6952,2.01,86.13166944,61.4
6.2,26.0,0.43,42.9,0.2,78.0,3.4,77.0,3.4,893.8793645,1.9,60.3368571,61.0
6.1,261.0,0.423,42.9,0.2,78.0,3.4,78.0,3.4,679.7539949,1.55,37.59039592,67.0
5.7,278.0,0.415,42.9,0.2,74.0,3.4,74.0,3.4,565.569459,1.59,37.04479956,59.7
5.6,278.0,0.409,42.9,0.2,69.0,3.4,69.0,3.4,477.738478,1.74,35.35264737,59.6
5.6,283.0,0.399,42.9,0.2,66.0,3.4,66.0,3.4,377.5254454,1.81,28.88069657,58.9
5.5,284.0,0.394,42.9,0.1,62.0,3.4,62.0,3.4,361.35843,1.76,30.86000992,58.6
12.7,176.0,0.723,58.3,0.4,89.0,3.5,89.0,3.5,8818.982566,3.65,0.0,71.6
12.7,178.0,0.722,57.7,0.4,85.0,3.5,85.0,3.5,9564.46383,6.32,1132.432517,71.4
12.7,179.0,0.719,57.0,0.4,86.0,3.5,86.0,3.5,9484.56898,6.02,1122.972967,71.2
12.7,178.0,0.708,56.3,0.9,84.0,3.5,84.0,3.4,9272.413453,5.73,1168.324095,71.3
12.5,187.0,0.704,55.5,0.1,86.0,3.5,86.0,3.4,8318.97692,5.64,989.1263558,76.0
12.3,19.0,0.7,54.8,0.5,96.0,3.5,96.0,3.4,833.31332,5.26,99.08095375,73.0
12.1,196.0,0.696,54.1,0.6,87.0,3.5,85.0,3.4,7443.85178,5.13,885.0739766,70.0
11.9,196.0,0.691,53.3,1.2,85.0,3.5,85.0,3.4,6858.163158,4.94,815.4355995,69.8
11.7,22.0,0.684,52.6,0.8,84.0,3.5,84.0,3.4,5761.39536,4.72,685.0299083,69.5
11.5,199.0,0.678,51.8,0.6,84.0,3.5,84.0,3.4,527.92,4.52,72.800168,69.3
11.3,25.0,0.672,51.1,0.6,83.0,3.5,84.0,3.4,3595.8855,4.47,418.9206608,68.9
11.1,214.0,0.0,5.4,0.9,85.0,3.5,84.0,3.5,36.48773,4.55,4.23257668,68.3
10.9,223.0,0.0,49.7,1.0,75.0,3.5,74.0,3.5,263.1399,4.53,32.3662077,68.0
11.0,221.0,0.0,49.0,1.6,73.0,3.5,74.0,3.5,2232.513244,4.41,250.7112373,67.9
11.0,219.0,0.0,48.3,1.8,68.0,3.6,65.0,3.5,1598.77512,4.23,191.2135044,67.7
11.1,224.0,0.0,47.6,0.4,71.0,3.6,7.0,3.6,1888.61829,4.29,268.1837972,67.4
11.4,373.0,0.541,32.3,7.1,9.0,4.0,84.0,4.1,3136.92511,3.65,0.0,58.9
11.4,382.0,0.541,31.8,7.3,98.0,4.3,98.0,4.3,3464.35169,0.01,574.3895102,58.4
11.4,393.0,0.539,31.2,9.8,98.0,4.5,98.0,4.6,3598.75972,0.01,708.9556648,57.6
11.3,412.0,0.534,3.7,12.2,95.0,4.8,92.0,4.9,3851.51547,0.01,720.2333929,56.5
11.2,438.0,0.526,3.2,15.7,91.0,5.1,85.0,5.2,3934.27325,5.2,735.7090978,55.0
11.0,459.0,0.523,29.7,21.6,89.0,5.4,89.0,5.6,369.239336,4.93,56.93670561,53.6
10.8,46.0,0.519,29.3,33.7,88.0,5.8,89.0,5.9,332.517125,4.9,47.6164523,52.6
